accession,link,date,country,region
MT326108,https://www.ncbi.nlm.nih.gov/nuccore/MT326108,2020-03-22,USA,NA
MT326107,https://www.ncbi.nlm.nih.gov/nuccore/MT326107,2020-03-22,USA,NA
MT326106,https://www.ncbi.nlm.nih.gov/nuccore/MT326106,2020-03-22,USA,NA
MT326105,https://www.ncbi.nlm.nih.gov/nuccore/MT326105,2020-03-22,USA,NA
MT326104,https://www.ncbi.nlm.nih.gov/nuccore/MT326104,2020-03-22,USA,NA
MT326103,https://www.ncbi.nlm.nih.gov/nuccore/MT326103,2020-03-22,USA,NA
MT326102,https://www.ncbi.nlm.nih.gov/nuccore/MT326102,2020-03-22,USA,NA
MT326101,https://www.ncbi.nlm.nih.gov/nuccore/MT326101,2020-03-22,USA,NA
MT326100,https://www.ncbi.nlm.nih.gov/nuccore/MT326100,2020-03-22,USA,NA
MT326099,https://www.ncbi.nlm.nih.gov/nuccore/MT326099,2020-03-22,USA,NA
MT326098,https://www.ncbi.nlm.nih.gov/nuccore/MT326098,2020-03-22,USA,NA
MT326097,https://www.ncbi.nlm.nih.gov/nuccore/MT326097,2020-03-21,USA,NA
MT326096,https://www.ncbi.nlm.nih.gov/nuccore/MT326096,2020-03-22,USA,NA
MT326095,https://www.ncbi.nlm.nih.gov/nuccore/MT326095,2020-03-22,USA,NA
MT326094,https://www.ncbi.nlm.nih.gov/nuccore/MT326094,2020-03-22,USA,NA
MT326093,https://www.ncbi.nlm.nih.gov/nuccore/MT326093,2020-03-22,USA,NA
MT326092,https://www.ncbi.nlm.nih.gov/nuccore/MT326092,2020-03-22,USA,NA
MT326091,https://www.ncbi.nlm.nih.gov/nuccore/MT326091,2020-03-16,USA,NA
MT326090,https://www.ncbi.nlm.nih.gov/nuccore/MT326090,2020-03-21,USA,NA
MT326089,https://www.ncbi.nlm.nih.gov/nuccore/MT326089,2020-03-21,USA,NA
MT326088,https://www.ncbi.nlm.nih.gov/nuccore/MT326088,2020-03-23,USA,NA
MT326087,https://www.ncbi.nlm.nih.gov/nuccore/MT326087,2020-03-23,USA,NA
MT326086,https://www.ncbi.nlm.nih.gov/nuccore/MT326086,2020-03-19,USA,NA
MT326085,https://www.ncbi.nlm.nih.gov/nuccore/MT326085,2020-03-20,USA,NA
MT326084,https://www.ncbi.nlm.nih.gov/nuccore/MT326084,2020-03-22,USA,NA
MT326083,https://www.ncbi.nlm.nih.gov/nuccore/MT326083,2020-03-22,USA,NA
MT326082,https://www.ncbi.nlm.nih.gov/nuccore/MT326082,2020-03-23,USA,NA
MT326081,https://www.ncbi.nlm.nih.gov/nuccore/MT326081,2020-03-24,USA,NA
MT326080,https://www.ncbi.nlm.nih.gov/nuccore/MT326080,2020-03-24,USA,NA
MT326079,https://www.ncbi.nlm.nih.gov/nuccore/MT326079,2020-03-20,USA,NA
MT326078,https://www.ncbi.nlm.nih.gov/nuccore/MT326078,2020-03-24,USA,NA
MT326077,https://www.ncbi.nlm.nih.gov/nuccore/MT326077,2020-03-24,USA,NA
MT326076,https://www.ncbi.nlm.nih.gov/nuccore/MT326076,2020-03-24,USA,NA
MT326075,https://www.ncbi.nlm.nih.gov/nuccore/MT326075,2020-03-20,USA,NA
MT326074,https://www.ncbi.nlm.nih.gov/nuccore/MT326074,2020-03-20,USA,NA
MT326073,https://www.ncbi.nlm.nih.gov/nuccore/MT326073,2020-03-21,USA,NA
MT326072,https://www.ncbi.nlm.nih.gov/nuccore/MT326072,2020-03-22,USA,NA
MT326071,https://www.ncbi.nlm.nih.gov/nuccore/MT326071,2020-03-22,USA,NA
MT326070,https://www.ncbi.nlm.nih.gov/nuccore/MT326070,2020-03-24,USA,NA
MT326069,https://www.ncbi.nlm.nih.gov/nuccore/MT326069,2020-03-24,USA,NA
MT326068,https://www.ncbi.nlm.nih.gov/nuccore/MT326068,2020-03-24,USA,NA
MT326067,https://www.ncbi.nlm.nih.gov/nuccore/MT326067,2020-03-24,USA,NA
MT326066,https://www.ncbi.nlm.nih.gov/nuccore/MT326066,2020-03-24,USA,NA
MT326065,https://www.ncbi.nlm.nih.gov/nuccore/MT326065,2020-03-24,USA,NA
MT326064,https://www.ncbi.nlm.nih.gov/nuccore/MT326064,2020-03-23,USA,NA
MT326063,https://www.ncbi.nlm.nih.gov/nuccore/MT326063,2020-03-24,USA,NA
MT326062,https://www.ncbi.nlm.nih.gov/nuccore/MT326062,2020-03-22,USA,NA
MT326061,https://www.ncbi.nlm.nih.gov/nuccore/MT326061,2020-03-23,USA,NA
MT326060,https://www.ncbi.nlm.nih.gov/nuccore/MT326060,2020-03-23,USA,NA
MT326059,https://www.ncbi.nlm.nih.gov/nuccore/MT326059,2020-03-24,USA,NA
MT326058,https://www.ncbi.nlm.nih.gov/nuccore/MT326058,2020-03-24,USA,NA
MT326057,https://www.ncbi.nlm.nih.gov/nuccore/MT326057,2020-03-21,USA,NA
MT326056,https://www.ncbi.nlm.nih.gov/nuccore/MT326056,2020-03-24,USA,NA
MT326055,https://www.ncbi.nlm.nih.gov/nuccore/MT326055,2020-03-21,USA,NA
MT326054,https://www.ncbi.nlm.nih.gov/nuccore/MT326054,2020-03-23,USA,NA
MT326053,https://www.ncbi.nlm.nih.gov/nuccore/MT326053,2020-03-23,USA,NA
MT326052,https://www.ncbi.nlm.nih.gov/nuccore/MT326052,2020-03-23,USA,NA
MT326051,https://www.ncbi.nlm.nih.gov/nuccore/MT326051,2020-03-23,USA,NA
MT326050,https://www.ncbi.nlm.nih.gov/nuccore/MT326050,2020-03-23,USA,NA
MT326049,https://www.ncbi.nlm.nih.gov/nuccore/MT326049,2020-03-23,USA,NA
MT326048,https://www.ncbi.nlm.nih.gov/nuccore/MT326048,2020-03-23,USA,NA
MT326047,https://www.ncbi.nlm.nih.gov/nuccore/MT326047,2020-03-23,USA,NA
MT326046,https://www.ncbi.nlm.nih.gov/nuccore/MT326046,2020-03-23,USA,NA
MT326045,https://www.ncbi.nlm.nih.gov/nuccore/MT326045,2020-03-23,USA,NA
MT326044,https://www.ncbi.nlm.nih.gov/nuccore/MT326044,2020-03-23,USA,NA
MT326043,https://www.ncbi.nlm.nih.gov/nuccore/MT326043,2020-03-22,USA,NA
MT326042,https://www.ncbi.nlm.nih.gov/nuccore/MT326042,2020-03-23,USA,NA
MT326041,https://www.ncbi.nlm.nih.gov/nuccore/MT326041,2020-03-20,USA,NA
MT326040,https://www.ncbi.nlm.nih.gov/nuccore/MT326040,2020-03-21,USA,NA
MT326039,https://www.ncbi.nlm.nih.gov/nuccore/MT326039,2020-03-23,USA,NA
MT326038,https://www.ncbi.nlm.nih.gov/nuccore/MT326038,2020-03-24,USA,NA
MT326037,https://www.ncbi.nlm.nih.gov/nuccore/MT326037,2020-03-23,USA,NA
MT326036,https://www.ncbi.nlm.nih.gov/nuccore/MT326036,2020-03-23,USA,NA
MT326035,https://www.ncbi.nlm.nih.gov/nuccore/MT326035,2020-03-23,USA,NA
MT326034,https://www.ncbi.nlm.nih.gov/nuccore/MT326034,2020-03-23,USA,NA
MT326033,https://www.ncbi.nlm.nih.gov/nuccore/MT326033,2020-03-23,USA,NA
MT326032,https://www.ncbi.nlm.nih.gov/nuccore/MT326032,2020-03-23,USA,NA
MT326031,https://www.ncbi.nlm.nih.gov/nuccore/MT326031,2020-03-24,USA,NA
MT326030,https://www.ncbi.nlm.nih.gov/nuccore/MT326030,2020-03-24,USA,NA
MT326029,https://www.ncbi.nlm.nih.gov/nuccore/MT326029,2020-03-24,USA,NA
MT326028,https://www.ncbi.nlm.nih.gov/nuccore/MT326028,2020-03-24,USA,NA
MT326027,https://www.ncbi.nlm.nih.gov/nuccore/MT326027,2020-03-24,USA,NA
MT326026,https://www.ncbi.nlm.nih.gov/nuccore/MT326026,2020-03-24,USA,NA
MT326025,https://www.ncbi.nlm.nih.gov/nuccore/MT326025,2020-03-24,USA,NA
MT326024,https://www.ncbi.nlm.nih.gov/nuccore/MT326024,2020-03-24,USA,NA
MT326023,https://www.ncbi.nlm.nih.gov/nuccore/MT326023,2020-03-24,USA,NA
MT325640,https://www.ncbi.nlm.nih.gov/nuccore/MT325640,2020-03-06,USA,MA
MT325639,https://www.ncbi.nlm.nih.gov/nuccore/MT325639,2020-03-07,USA,MA
MT325638,https://www.ncbi.nlm.nih.gov/nuccore/MT325638,2020-03-06,USA,MA
MT325637,https://www.ncbi.nlm.nih.gov/nuccore/MT325637,2020-03-06,USA,MA
MT325636,https://www.ncbi.nlm.nih.gov/nuccore/MT325636,2020-03-06,USA,MA
MT325635,https://www.ncbi.nlm.nih.gov/nuccore/MT325635,2020-03-06,USA,MA
MT325634,https://www.ncbi.nlm.nih.gov/nuccore/MT325634,2020-03-05,USA,MA
MT325633,https://www.ncbi.nlm.nih.gov/nuccore/MT325633,2020-03-04,USA,MA
MT325632,https://www.ncbi.nlm.nih.gov/nuccore/MT325632,2020-03-04,USA,MA
MT325631,https://www.ncbi.nlm.nih.gov/nuccore/MT325631,2020-03-05,USA,MA
MT325630,https://www.ncbi.nlm.nih.gov/nuccore/MT325630,2020-03-05,USA,MA
MT325629,https://www.ncbi.nlm.nih.gov/nuccore/MT325629,2020-03-05,USA,MA
MT325628,https://www.ncbi.nlm.nih.gov/nuccore/MT325628,2020-03-06,USA,VA
MT325627,https://www.ncbi.nlm.nih.gov/nuccore/MT325627,2020-03-04,USA,NY
MT325626,https://www.ncbi.nlm.nih.gov/nuccore/MT325626,2020-03-05,USA,SC
MT325625,https://www.ncbi.nlm.nih.gov/nuccore/MT325625,2020-03-07,USA,SC
MT325624,https://www.ncbi.nlm.nih.gov/nuccore/MT325624,2020-03-07,USA,SC
MT325623,https://www.ncbi.nlm.nih.gov/nuccore/MT325623,2020-03-05,USA,SC
MT325622,https://www.ncbi.nlm.nih.gov/nuccore/MT325622,2020-03-04,USA,NJ
MT325621,https://www.ncbi.nlm.nih.gov/nuccore/MT325621,2020-03-07,USA,IA
MT325620,https://www.ncbi.nlm.nih.gov/nuccore/MT325620,2020-03-08,USA,IA
MT325619,https://www.ncbi.nlm.nih.gov/nuccore/MT325619,2020-03-08,USA,IA
MT325618,https://www.ncbi.nlm.nih.gov/nuccore/MT325618,2020-03-08,USA,IA
MT325617,https://www.ncbi.nlm.nih.gov/nuccore/MT325617,2020-03-08,USA,IA
MT325616,https://www.ncbi.nlm.nih.gov/nuccore/MT325616,2020-03-06,USA,MA
MT325615,https://www.ncbi.nlm.nih.gov/nuccore/MT325615,2020-03-07,USA,IA
MT325614,https://www.ncbi.nlm.nih.gov/nuccore/MT325614,2020-03-08,USA,VA
MT325613,https://www.ncbi.nlm.nih.gov/nuccore/MT325613,2020-03-08,USA,VA
MT325612,https://www.ncbi.nlm.nih.gov/nuccore/MT325612,2020-03-08,USA,VA
MT325611,https://www.ncbi.nlm.nih.gov/nuccore/MT325611,2020-03-08,USA,VA
MT325610,https://www.ncbi.nlm.nih.gov/nuccore/MT325610,2020-03-07,USA,UT
MT325609,https://www.ncbi.nlm.nih.gov/nuccore/MT325609,2020-03-05,USA,UT
MT325608,https://www.ncbi.nlm.nih.gov/nuccore/MT325608,2020-03-08,USA,SC
MT325607,https://www.ncbi.nlm.nih.gov/nuccore/MT325607,2020-03-07,USA,SC
MT325606,https://www.ncbi.nlm.nih.gov/nuccore/MT325606,2020-03-06,USA,SC
MT325605,https://www.ncbi.nlm.nih.gov/nuccore/MT325605,2020-03-05,USA,RI
MT325604,https://www.ncbi.nlm.nih.gov/nuccore/MT325604,2020-03-06,USA,PA
MT325603,https://www.ncbi.nlm.nih.gov/nuccore/MT325603,2020-03-09,USA,PA
MT325602,https://www.ncbi.nlm.nih.gov/nuccore/MT325602,2020-03-08,USA,PA
MT325601,https://www.ncbi.nlm.nih.gov/nuccore/MT325601,2020-03-07,USA,PA
MT325600,https://www.ncbi.nlm.nih.gov/nuccore/MT325600,2020-03-05,USA,PA
MT325599,https://www.ncbi.nlm.nih.gov/nuccore/MT325599,2020-03-05,USA,PA
MT325598,https://www.ncbi.nlm.nih.gov/nuccore/MT325598,2020-03-08,USA,OH
MT325597,https://www.ncbi.nlm.nih.gov/nuccore/MT325597,2020-03-09,USA,NV
MT325596,https://www.ncbi.nlm.nih.gov/nuccore/MT325596,2020-03-04,USA,NJ
MT325595,https://www.ncbi.nlm.nih.gov/nuccore/MT325595,2020-03-06,USA,NH
MT325594,https://www.ncbi.nlm.nih.gov/nuccore/MT325594,2020-03-06,USA,NH
MT325593,https://www.ncbi.nlm.nih.gov/nuccore/MT325593,2020-03-07,USA,NE
MT325592,https://www.ncbi.nlm.nih.gov/nuccore/MT325592,2020-03-05,USA,NE
MT325591,https://www.ncbi.nlm.nih.gov/nuccore/MT325591,2020-03-06,USA,NC
MT325590,https://www.ncbi.nlm.nih.gov/nuccore/MT325590,2020-03-07,USA,NC
MT325589,https://www.ncbi.nlm.nih.gov/nuccore/MT325589,2020-03-08,USA,NC
MT325588,https://www.ncbi.nlm.nih.gov/nuccore/MT325588,2020-03-06,USA,MO
MT325587,https://www.ncbi.nlm.nih.gov/nuccore/MT325587,2020-03-04,USA,MD
MT325586,https://www.ncbi.nlm.nih.gov/nuccore/MT325586,2020-03-07,USA,MA
MT325585,https://www.ncbi.nlm.nih.gov/nuccore/MT325585,2020-03-06,USA,MA
MT325584,https://www.ncbi.nlm.nih.gov/nuccore/MT325584,2020-03-06,USA,MA
MT325583,https://www.ncbi.nlm.nih.gov/nuccore/MT325583,2020-03-06,USA,MA
MT325582,https://www.ncbi.nlm.nih.gov/nuccore/MT325582,2020-03-05,USA,MA
MT325581,https://www.ncbi.nlm.nih.gov/nuccore/MT325581,2020-03-09,USA,LA
MT325580,https://www.ncbi.nlm.nih.gov/nuccore/MT325580,2020-03-06,USA,KS
MT325579,https://www.ncbi.nlm.nih.gov/nuccore/MT325579,2020-03-09,USA,IN
MT325578,https://www.ncbi.nlm.nih.gov/nuccore/MT325578,2020-03-07,USA,IL
MT325577,https://www.ncbi.nlm.nih.gov/nuccore/MT325577,2020-03-07,USA,IL
MT325576,https://www.ncbi.nlm.nih.gov/nuccore/MT325576,2020-03-08,USA,IA
MT325575,https://www.ncbi.nlm.nih.gov/nuccore/MT325575,2020-03-10,USA,GA
MT325574,https://www.ncbi.nlm.nih.gov/nuccore/MT325574,NA,USA,GA
MT325573,https://www.ncbi.nlm.nih.gov/nuccore/MT325573,NA,USA,GA
MT325572,https://www.ncbi.nlm.nih.gov/nuccore/MT325572,2020-03-08,USA,GA
MT325571,https://www.ncbi.nlm.nih.gov/nuccore/MT325571,NA,USA,GA
MT325570,https://www.ncbi.nlm.nih.gov/nuccore/MT325570,2020-03-05,USA,GA
MT325569,https://www.ncbi.nlm.nih.gov/nuccore/MT325569,2020-03-04,USA,GA
MT325568,https://www.ncbi.nlm.nih.gov/nuccore/MT325568,2020-03-06,USA,FL
MT325567,https://www.ncbi.nlm.nih.gov/nuccore/MT325567,2020-03-05,USA,FL
MT325566,https://www.ncbi.nlm.nih.gov/nuccore/MT325566,2020-03-05,USA,FL
MT325565,https://www.ncbi.nlm.nih.gov/nuccore/MT325565,2020-03-02,USA,FL
MT325564,https://www.ncbi.nlm.nih.gov/nuccore/MT325564,2020-03-06,USA,FL
MT325563,https://www.ncbi.nlm.nih.gov/nuccore/MT325563,2020-03-06,USA,DC
MT325562,https://www.ncbi.nlm.nih.gov/nuccore/MT325562,2020-03-09,USA,AZ
MT325561,https://www.ncbi.nlm.nih.gov/nuccore/MT325561,2020-03-09,USA,AZ
MT324684,https://www.ncbi.nlm.nih.gov/nuccore/MT324684,2020-03-25,USA,NA
MT324683,https://www.ncbi.nlm.nih.gov/nuccore/MT324683,2020-04-03,Tunisia,NA
MT324682,https://www.ncbi.nlm.nih.gov/nuccore/MT324682,2020-04-02,Tunisia,NA
MT324681,https://www.ncbi.nlm.nih.gov/nuccore/MT324681,2020-03-29,Tunisia,NA
MT324680,https://www.ncbi.nlm.nih.gov/nuccore/MT324680,2020-04-03,Tunisia,NA
MT324679,https://www.ncbi.nlm.nih.gov/nuccore/MT324679,2020-03-29,Tunisia,NA
MT324062,https://www.ncbi.nlm.nih.gov/nuccore/MT324062,2020-03-07,South Africa,KwaZulu-Natal
MT322424,https://www.ncbi.nlm.nih.gov/nuccore/MT322424,NA,USA,VA
MT322423,https://www.ncbi.nlm.nih.gov/nuccore/MT322423,NA,USA,VA
MT322422,https://www.ncbi.nlm.nih.gov/nuccore/MT322422,NA,USA,VA
MT322421,https://www.ncbi.nlm.nih.gov/nuccore/MT322421,NA,USA,VA
MT322420,https://www.ncbi.nlm.nih.gov/nuccore/MT322420,NA,USA,VA
MT322419,https://www.ncbi.nlm.nih.gov/nuccore/MT322419,NA,USA,VA
MT322418,https://www.ncbi.nlm.nih.gov/nuccore/MT322418,NA,USA,VA
MT322417,https://www.ncbi.nlm.nih.gov/nuccore/MT322417,NA,USA,VA
MT322416,https://www.ncbi.nlm.nih.gov/nuccore/MT322416,NA,USA,VA
MT322415,https://www.ncbi.nlm.nih.gov/nuccore/MT322415,NA,USA,VA
MT322414,https://www.ncbi.nlm.nih.gov/nuccore/MT322414,NA,USA,VA
MT322413,https://www.ncbi.nlm.nih.gov/nuccore/MT322413,NA,USA,VA
MT322412,https://www.ncbi.nlm.nih.gov/nuccore/MT322412,NA,USA,VA
MT322411,https://www.ncbi.nlm.nih.gov/nuccore/MT322411,NA,USA,VA
MT322410,https://www.ncbi.nlm.nih.gov/nuccore/MT322410,NA,USA,VA
MT322409,https://www.ncbi.nlm.nih.gov/nuccore/MT322409,NA,USA,VA
MT322408,https://www.ncbi.nlm.nih.gov/nuccore/MT322408,NA,USA,VA
MT322407,https://www.ncbi.nlm.nih.gov/nuccore/MT322407,NA,USA,VA
MT322406,https://www.ncbi.nlm.nih.gov/nuccore/MT322406,NA,USA,VA
MT322405,https://www.ncbi.nlm.nih.gov/nuccore/MT322405,NA,USA,VA
MT322404,https://www.ncbi.nlm.nih.gov/nuccore/MT322404,NA,USA,VA
MT322403,https://www.ncbi.nlm.nih.gov/nuccore/MT322403,NA,USA,VA
MT322402,https://www.ncbi.nlm.nih.gov/nuccore/MT322402,NA,USA,VA
MT322401,https://www.ncbi.nlm.nih.gov/nuccore/MT322401,NA,USA,VA
MT322400,https://www.ncbi.nlm.nih.gov/nuccore/MT322400,NA,USA,VA
MT322399,https://www.ncbi.nlm.nih.gov/nuccore/MT322399,NA,USA,VA
MT322398,https://www.ncbi.nlm.nih.gov/nuccore/MT322398,NA,USA,VA
MT322397,https://www.ncbi.nlm.nih.gov/nuccore/MT322397,NA,USA,VA
MT322396,https://www.ncbi.nlm.nih.gov/nuccore/MT322396,NA,USA,VA
MT322395,https://www.ncbi.nlm.nih.gov/nuccore/MT322395,NA,USA,VA
MT322394,https://www.ncbi.nlm.nih.gov/nuccore/MT322394,NA,USA,VA
MT320891,https://www.ncbi.nlm.nih.gov/nuccore/MT320891,2020-03-09,Iran,NA
MT320538,https://www.ncbi.nlm.nih.gov/nuccore/MT320538,NA,France,NA
MT318827,https://www.ncbi.nlm.nih.gov/nuccore/MT318827,2020-03-19,NA,NA
MT308704,https://www.ncbi.nlm.nih.gov/nuccore/MT308704,NA,USA,NC
MT308703,https://www.ncbi.nlm.nih.gov/nuccore/MT308703,NA,USA,NC
MT308702,https://www.ncbi.nlm.nih.gov/nuccore/MT308702,NA,USA,NC
MT308701,https://www.ncbi.nlm.nih.gov/nuccore/MT308701,2020-04-02,Tunisia,Tunis
MT308700,https://www.ncbi.nlm.nih.gov/nuccore/MT308700,2020-03-12,USA,MI
MT308699,https://www.ncbi.nlm.nih.gov/nuccore/MT308699,2020-03-12,USA,MI
MT308698,https://www.ncbi.nlm.nih.gov/nuccore/MT308698,2020-03-12,USA,MI
MT308697,https://www.ncbi.nlm.nih.gov/nuccore/MT308697,2020-03-11,USA,MI
MT308696,https://www.ncbi.nlm.nih.gov/nuccore/MT308696,2020-03-09,USA,MI
MT308695,https://www.ncbi.nlm.nih.gov/nuccore/MT308695,2020-03-10,USA,MI
MT308694,https://www.ncbi.nlm.nih.gov/nuccore/MT308694,2020-03-11,USA,MI
MT308693,https://www.ncbi.nlm.nih.gov/nuccore/MT308693,2020-03-10,USA,MI
MT308692,https://www.ncbi.nlm.nih.gov/nuccore/MT308692,2020-03-09,USA,MI
MT304491,https://www.ncbi.nlm.nih.gov/nuccore/MT304491,2020-03-01,USA,TX
MT304490,https://www.ncbi.nlm.nih.gov/nuccore/MT304490,2020-03-01,USA,TX
MT304489,https://www.ncbi.nlm.nih.gov/nuccore/MT304489,2020-02-29,USA,TX
MT304488,https://www.ncbi.nlm.nih.gov/nuccore/MT304488,2020-03-01,USA,RI
MT304487,https://www.ncbi.nlm.nih.gov/nuccore/MT304487,2020-03-01,USA,OR
MT304486,https://www.ncbi.nlm.nih.gov/nuccore/MT304486,2020-03-02,USA,NY
MT304485,https://www.ncbi.nlm.nih.gov/nuccore/MT304485,2020-03-02,USA,NH
MT304484,https://www.ncbi.nlm.nih.gov/nuccore/MT304484,2020-02-29,USA,NH
MT304483,https://www.ncbi.nlm.nih.gov/nuccore/MT304483,2020-03-01,USA,IL
MT304482,https://www.ncbi.nlm.nih.gov/nuccore/MT304482,2020-03-01,USA,IL
MT304481,https://www.ncbi.nlm.nih.gov/nuccore/MT304481,2020-03-04,USA,GA
MT304480,https://www.ncbi.nlm.nih.gov/nuccore/MT304480,2020-03-03,USA,GA
MT304479,https://www.ncbi.nlm.nih.gov/nuccore/MT304479,2020-03-03,USA,GA
MT304478,https://www.ncbi.nlm.nih.gov/nuccore/MT304478,2020-03-02,USA,FL
MT304477,https://www.ncbi.nlm.nih.gov/nuccore/MT304477,2020-03-02,USA,AZ
MT304476,https://www.ncbi.nlm.nih.gov/nuccore/MT304476,2020-02-29,South Korea,NA
MT304475,https://www.ncbi.nlm.nih.gov/nuccore/MT304475,2020-02-29,South Korea,NA
MT304474,https://www.ncbi.nlm.nih.gov/nuccore/MT304474,2020-02-27,South Korea,NA
MT300186,https://www.ncbi.nlm.nih.gov/nuccore/MT300186,2020-04-02,USA,North Carolina
MT295465,https://www.ncbi.nlm.nih.gov/nuccore/MT295465,2020-03-27,USA,NA
MT295464,https://www.ncbi.nlm.nih.gov/nuccore/MT295464,2020-03-10,USA,NA
MT293547,https://www.ncbi.nlm.nih.gov/nuccore/MT293547,2020-04-02,Iraq,NA
MT293225,https://www.ncbi.nlm.nih.gov/nuccore/MT293225,2020-03-18,USA,WA
MT293224,https://www.ncbi.nlm.nih.gov/nuccore/MT293224,2020-03-18,USA,WA
MT293223,https://www.ncbi.nlm.nih.gov/nuccore/MT293223,2020-03-18,USA,WA
MT293222,https://www.ncbi.nlm.nih.gov/nuccore/MT293222,2020-03-18,USA,WA
MT293221,https://www.ncbi.nlm.nih.gov/nuccore/MT293221,2020-03-18,USA,WA
MT293220,https://www.ncbi.nlm.nih.gov/nuccore/MT293220,2020-03-18,USA,WA
MT293219,https://www.ncbi.nlm.nih.gov/nuccore/MT293219,2020-03-18,USA,WA
MT293218,https://www.ncbi.nlm.nih.gov/nuccore/MT293218,2020-03-18,USA,WA
MT293217,https://www.ncbi.nlm.nih.gov/nuccore/MT293217,2020-03-17,USA,WA
MT293216,https://www.ncbi.nlm.nih.gov/nuccore/MT293216,2020-03-19,USA,WA
MT293215,https://www.ncbi.nlm.nih.gov/nuccore/MT293215,2020-03-19,USA,WA
MT293214,https://www.ncbi.nlm.nih.gov/nuccore/MT293214,2020-03-19,USA,WA
MT293213,https://www.ncbi.nlm.nih.gov/nuccore/MT293213,2020-03-19,USA,WA
MT293212,https://www.ncbi.nlm.nih.gov/nuccore/MT293212,2020-03-19,USA,WA
MT293211,https://www.ncbi.nlm.nih.gov/nuccore/MT293211,2020-03-19,USA,WA
MT293210,https://www.ncbi.nlm.nih.gov/nuccore/MT293210,2020-03-19,USA,WA
MT293209,https://www.ncbi.nlm.nih.gov/nuccore/MT293209,2020-03-19,USA,WA
MT293208,https://www.ncbi.nlm.nih.gov/nuccore/MT293208,2020-03-19,USA,WA
MT293207,https://www.ncbi.nlm.nih.gov/nuccore/MT293207,2020-03-19,USA,WA
MT293206,https://www.ncbi.nlm.nih.gov/nuccore/MT293206,2020-03-19,USA,WA
MT293205,https://www.ncbi.nlm.nih.gov/nuccore/MT293205,2020-03-19,USA,WA
MT293204,https://www.ncbi.nlm.nih.gov/nuccore/MT293204,2020-03-18,USA,WA
MT293203,https://www.ncbi.nlm.nih.gov/nuccore/MT293203,2020-03-18,USA,WA
MT293202,https://www.ncbi.nlm.nih.gov/nuccore/MT293202,2020-03-19,USA,WA
MT293201,https://www.ncbi.nlm.nih.gov/nuccore/MT293201,2020-03-19,USA,WA
MT293200,https://www.ncbi.nlm.nih.gov/nuccore/MT293200,2020-03-19,USA,WA
MT293199,https://www.ncbi.nlm.nih.gov/nuccore/MT293199,2020-03-19,USA,WA
MT293198,https://www.ncbi.nlm.nih.gov/nuccore/MT293198,2020-03-19,USA,WA
MT293197,https://www.ncbi.nlm.nih.gov/nuccore/MT293197,2020-03-19,USA,WA
MT293196,https://www.ncbi.nlm.nih.gov/nuccore/MT293196,2020-03-19,USA,WA
MT293195,https://www.ncbi.nlm.nih.gov/nuccore/MT293195,2020-03-28,USA,WA
MT293194,https://www.ncbi.nlm.nih.gov/nuccore/MT293194,2020-03-18,USA,WA
MT293193,https://www.ncbi.nlm.nih.gov/nuccore/MT293193,2020-03-27,USA,WA
MT293192,https://www.ncbi.nlm.nih.gov/nuccore/MT293192,2020-03-28,USA,WA
MT293191,https://www.ncbi.nlm.nih.gov/nuccore/MT293191,2020-03-17,USA,WA
MT293190,https://www.ncbi.nlm.nih.gov/nuccore/MT293190,2020-03-17,USA,WA
MT293189,https://www.ncbi.nlm.nih.gov/nuccore/MT293189,2020-03-18,USA,WA
MT293188,https://www.ncbi.nlm.nih.gov/nuccore/MT293188,2020-03-28,USA,WA
MT293187,https://www.ncbi.nlm.nih.gov/nuccore/MT293187,2020-03-17,USA,WA
MT293186,https://www.ncbi.nlm.nih.gov/nuccore/MT293186,2020-03-17,USA,WA
MT293185,https://www.ncbi.nlm.nih.gov/nuccore/MT293185,2020-03-28,USA,WA
MT293184,https://www.ncbi.nlm.nih.gov/nuccore/MT293184,2020-03-18,USA,WA
MT293183,https://www.ncbi.nlm.nih.gov/nuccore/MT293183,2020-03-18,USA,WA
MT293182,https://www.ncbi.nlm.nih.gov/nuccore/MT293182,2020-03-18,USA,WA
MT293181,https://www.ncbi.nlm.nih.gov/nuccore/MT293181,2020-03-18,USA,WA
MT293180,https://www.ncbi.nlm.nih.gov/nuccore/MT293180,2020-03-17,USA,WA
MT293179,https://www.ncbi.nlm.nih.gov/nuccore/MT293179,2020-03-17,USA,WA
MT293178,https://www.ncbi.nlm.nih.gov/nuccore/MT293178,2020-03-26,USA,WA
MT293177,https://www.ncbi.nlm.nih.gov/nuccore/MT293177,2020-03-16,USA,NA
MT293176,https://www.ncbi.nlm.nih.gov/nuccore/MT293176,2020-03-17,USA,WA
MT293175,https://www.ncbi.nlm.nih.gov/nuccore/MT293175,2020-03-30,USA,WA
MT293174,https://www.ncbi.nlm.nih.gov/nuccore/MT293174,2020-03-27,USA,WA
MT293173,https://www.ncbi.nlm.nih.gov/nuccore/MT293173,2020-03-30,USA,WA
MT293172,https://www.ncbi.nlm.nih.gov/nuccore/MT293172,2020-03-17,USA,WA
MT293171,https://www.ncbi.nlm.nih.gov/nuccore/MT293171,2020-03-17,USA,WA
MT293170,https://www.ncbi.nlm.nih.gov/nuccore/MT293170,2020-03-18,USA,WA
MT293169,https://www.ncbi.nlm.nih.gov/nuccore/MT293169,2020-03-17,USA,WA
